EmployeeID,Age,Gender,Department,MonthlyIncome,YearsAtCompany,OverTime,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,Attrition
333,35.0,Female,Finance,0.0,0.30000000000000004,No,2.0,2,0.4,Yes
334,29.0,Male,Finance,0.5739476099569145,0.25,Yes,1.0,1,0.1,No
335,42.0,Female,Operations,0.15799656809044998,0.5,No,3.0,2,0.30000000000000004,Yes
336,33.0,Male,Finance,0.36024623243012927,0.30000000000000004,Yes,3.0,1,0.0,Yes
337,28.0,Male,Finance,0.27693167204538455,0.1,No,,4,0.4,No
338,32.0,Male,HR,0.3083968502639584,0.25,No,3.0,2,0.2,Yes
339,38.0,Male,Sales,0.0,0.45,Yes,1.0,3,0.30000000000000004,No
340,30.0,Male,Finance,0.6004219729746778,0.15000000000000002,No,4.0,2,0.30000000000000004,No
341,28.0,Male,HR,0.1797401480638547,0.15000000000000002,Yes,2.0,3,0.4,No
342,36.0,Female,Operations,0.26839051680747456,0.15000000000000002,No,2.0,3,0.2,Yes
343,36.0,Female,Sales,0.039097508196805686,0.30000000000000004,No,4.0,1,0.1,No
344,30.0,Male,Sales,0.0,0.0,Yes,1.0,3,0.1,No
345,31.0,Male,Finance,0.502392424568147,0.15000000000000002,No,,3,0.30000000000000004,Yes
346,,Female,Finance,0.3908167455559604,0.35000000000000003,No,3.0,3,0.1,No
347,23.0,Male,IT,0.4420482295285823,0.1,Yes,3.0,3,0.1,No
348,23.0,Female,HR,0.10378372533395464,0.0,Yes,1.0,2,0.1,No
349,29.0,Female,Sales,0.028666614316958605,0.2,No,3.0,4,0.30000000000000004,Yes
350,,Male,Finance,,0.4,No,2.0,3,0.4,No
351,37.0,Male,Sales,0.29874090370185385,0.30000000000000004,No,3.0,4,0.1,Yes
352,46.0,Male,IT,0.2331561596082526,0.4,Yes,1.0,1,0.2,No
353,41.0,Male,Finance,0.19903273186951537,0.5,Yes,3.0,3,0.2,Yes
354,33.0,Male,Sales,0.17114235215820245,0.15000000000000002,Yes,3.0,1,0.30000000000000004,No
355,34.0,Female,Finance,0.28891503513652333,0.2,No,2.0,3,0.2,No
356,26.0,Male,Sales,0.14666585996624731,0.15000000000000002,No,,4,0.5,No
357,34.0,Female,Operations,0.14350685545172864,0.45,No,4.0,2,0.30000000000000004,Yes
358,32.0,Female,IT,0.47331259083425264,0.1,Yes,1.0,1,0.2,No
359,37.0,Male,IT,0.1236581632718739,0.30000000000000004,No,,3,0.2,No
360,28.0,Male,IT,0.3059419922325048,0.1,Yes,3.0,3,0.30000000000000004,No
361,39.0,Male,Sales,0.020618490345984397,0.35000000000000003,Yes,1.0,2,0.0,Yes
362,47.0,Male,HR,0.09249034855894556,0.8,No,1.0,2,0.0,No
363,34.0,Female,Sales,0.029498202302443155,0.2,Yes,1.0,3,0.6000000000000001,No
364,38.0,Male,Finance,0.46780686047215153,0.35000000000000003,No,2.0,3,0.30000000000000004,No
365,40.0,Female,Sales,0.18363548125901902,0.6000000000000001,Yes,1.0,3,0.30000000000000004,No
366,31.0,Male,Sales,0.1418539777839854,0.25,Yes,1.0,2,0.1,Yes
367,,Male,Finance,0.3152336363179961,0.4,No,4.0,3,0.30000000000000004,No
368,35.0,Female,Finance,0.3599578799398064,0.2,No,3.0,3,0.1,No
369,35.0,Female,IT,0.3703874865317504,0.25,Yes,,2,0.1,Yes
370,28.0,Male,Finance,,0.0,Yes,3.0,3,0.30000000000000004,No
371,35.0,Male,Finance,,0.4,No,2.0,1,0.4,Yes
372,,Female,Finance,0.2856350255591014,0.5,No,3.0,2,0.30000000000000004,No
373,46.0,Male,Operations,0.14846548845495838,0.5,No,1.0,3,0.0,No
374,42.0,Male,Operations,0.2749878673115121,0.45,No,,3,0.2,Yes
375,52.0,Female,Sales,0.06950196118312058,0.7000000000000001,Yes,1.0,2,0.1,Yes
376,28.0,Male,HR,0.22130796174695272,0.0,Yes,1.0,1,0.4,No
377,41.0,Female,Sales,0.0,0.4,Yes,1.0,3,0.2,Yes
378,36.0,Female,HR,0.16220471224609861,0.4,No,3.0,1,0.0,No
379,,Female,IT,0.37077109832691196,0.65,No,4.0,4,0.1,No
380,28.0,Female,HR,0.0,0.15000000000000002,No,1.0,4,0.2,No
381,28.0,Female,IT,0.6200054838464677,0.0,Yes,2.0,2,0.2,No
382,30.0,Female,HR,0.2820306194300662,0.15000000000000002,Yes,2.0,1,0.1,Yes
383,22.0,Female,Finance,0.33493815225268947,0.0,No,2.0,2,0.2,No
384,30.0,Male,Operations,,0.05,No,4.0,4,0.30000000000000004,No
385,28.0,Male,HR,0.10618966642508565,0.2,Yes,1.0,3,0.30000000000000004,No
386,36.0,Female,Operations,0.19208652634370332,0.4,No,1.0,4,0.30000000000000004,No
387,37.0,Female,IT,0.29978360690346756,0.25,No,2.0,4,0.4,No
388,50.0,Male,IT,0.463525340906019,0.65,Yes,2.0,1,0.30000000000000004,No
389,42.0,Female,Finance,0.24889196693729748,0.5,No,2.0,3,0.1,No
390,30.0,Male,Sales,0.14243068276463094,0.0,Yes,,3,0.1,No
391,27.0,Female,IT,0.0320650543814775,0.0,Yes,3.0,2,0.6000000000000001,Yes
392,38.0,Female,IT,0.16782114936787734,0.5,No,1.0,3,0.0,No
393,24.0,Female,Finance,0.4025864188551634,0.0,Yes,1.0,1,0.2,Yes
394,49.0,Male,HR,0.21771385392114334,0.8,No,4.0,1,0.4,No
395,44.0,Female,Sales,0.0,0.4,No,3.0,1,0.2,Yes
396,31.0,Male,Finance,0.25525503104294783,0.25,Yes,1.0,1,0.4,No
397,22.0,Male,IT,0.45733091151569144,0.0,No,,3,0.30000000000000004,No
398,45.0,Male,Sales,0.2118515448098483,0.55,No,3.0,3,0.30000000000000004,No
399,34.0,Female,HR,0.15556359395335123,0.45,No,3.0,3,0.2,Yes
400,44.0,Male,Sales,0.0,0.4,Yes,3.0,3,0.2,No
401,22.0,Male,Sales,0.3681669148986841,0.05,No,3.0,4,0.2,No
402,30.0,Female,Operations,0.177398571367885,0.25,No,3.0,2,0.2,No
403,35.0,Female,Finance,0.27836442348167606,0.65,No,,1,0.2,Yes
404,35.0,Female,Sales,0.016719295287110303,0.2,Yes,1.0,2,0.30000000000000004,No
405,31.0,Female,HR,0.17717844513643316,0.15000000000000002,No,3.0,4,0.1,No
406,39.0,Male,Sales,0.12202459492267909,0.5,Yes,,2,0.1,No
407,26.0,Female,Finance,0.506017427303634,0.05,No,4.0,3,0.30000000000000004,No
408,33.0,Female,Finance,0.16779926547352247,0.2,No,3.0,2,0.4,No
409,35.0,Male,Sales,0.04103230191535567,0.4,No,2.0,3,0.2,Yes
410,39.0,Male,IT,0.545378829520601,0.35000000000000003,Yes,2.0,3,0.2,No
411,,Male,Sales,0.10325722458153491,0.35000000000000003,Yes,2.0,2,0.2,No
412,26.0,Male,Sales,0.057249554920207446,0.15000000000000002,Yes,2.0,2,0.5,No
413,22.0,Female,Finance,0.1649968397081975,0.0,Yes,2.0,1,0.8,No
414,45.0,Female,Finance,0.42587474431244027,0.5,Yes,2.0,1,0.0,Yes
415,37.0,Female,HR,0.26145074772117866,0.30000000000000004,Yes,3.0,2,0.1,Yes
416,29.0,Female,Operations,0.3040638391816968,0.05,No,,3,0.30000000000000004,No
417,47.0,Male,IT,0.1917338094582191,0.65,Yes,1.0,2,0.1,No
418,35.0,Female,Finance,,0.25,No,4.0,2,0.1,No
419,44.0,Male,Sales,0.27090845194618624,0.45,Yes,3.0,3,0.0,No
420,35.0,Female,Operations,,0.15000000000000002,No,3.0,2,0.6000000000000001,No
421,51.0,Male,Sales,0.0,0.75,Yes,2.0,2,0.1,No
422,,Female,Sales,0.0,0.6000000000000001,No,3.0,4,0.1,No
423,33.0,Male,IT,0.27755600667844965,0.05,Yes,1.0,2,0.1,No
424,42.0,Male,HR,0.23152774041067054,0.35000000000000003,Yes,1.0,1,0.2,No
425,40.0,Male,IT,0.06345428261376085,0.4,Yes,3.0,3,0.2,No
426,,Female,Sales,0.07621902946215825,0.55,Yes,2.0,2,0.30000000000000004,No
427,27.0,Female,Sales,0.046686070386327994,0.1,Yes,1.0,3,0.2,Yes
428,40.0,Male,Sales,0.08931975845329787,0.4,No,2.0,4,0.1,No
429,43.0,Female,Sales,0.014130559313721092,0.35000000000000003,Yes,1.0,2,0.1,No
430,22.0,Female,Finance,,0.0,No,4.0,3,0.1,No
431,25.0,Female,IT,,0.15000000000000002,No,3.0,2,0.1,No
432,22.0,Female,HR,0.015573609053238402,0.1,No,3.0,3,0.2,No
433,32.0,Male,IT,0.37343578428659147,0.30000000000000004,Yes,,2,0.1,Yes
434,40.0,Male,Sales,0.0,0.45,Yes,2.0,2,0.30000000000000004,No
435,47.0,Female,IT,,0.7000000000000001,Yes,3.0,2,0.2,No
436,35.0,Female,Sales,0.19205691872192904,0.2,Yes,2.0,3,0.30000000000000004,No
437,48.0,Female,Sales,0.2382512451292244,0.65,Yes,1.0,1,0.2,No
438,,Female,Finance,,0.0,Yes,3.0,1,0.5,Yes
439,22.0,Male,IT,0.15507442455012505,0.0,Yes,1.0,1,0.1,No
440,34.0,Female,HR,0.13954458328559644,0.30000000000000004,No,1.0,4,0.30000000000000004,No
441,38.0,Male,HR,0.11785893126783703,0.45,No,,1,0.1,No
442,34.0,Female,Sales,0.0016142590306464921,0.25,Yes,1.0,1,0.4,No
443,22.0,Male,IT,0.14619085072995658,0.15000000000000002,Yes,,1,0.1,Yes
444,34.0,Female,Sales,0.034790242872608734,0.30000000000000004,Yes,2.0,2,0.2,No
445,24.0,Female,Sales,0.0,0.0,No,2.0,3,0.30000000000000004,No
446,40.0,Male,IT,0.3364404172357553,0.30000000000000004,No,4.0,2,0.2,No
447,37.0,Male,Sales,0.07117801003312191,0.45,No,2.0,3,0.2,Yes
448,27.0,Female,Sales,0.041509885727452844,0.1,No,4.0,3,0.30000000000000004,Yes
449,30.0,Female,Sales,0.0,0.25,Yes,1.0,3,0.1,Yes
450,26.0,Male,IT,0.052463418496010106,0.0,Yes,,1,0.4,No
451,34.0,Female,IT,0.5307616753794604,0.30000000000000004,No,1.0,4,0.30000000000000004,No
452,,Female,IT,0.13481637481704417,0.4,No,3.0,1,0.2,Yes
453,27.0,Male,HR,0.20732157867839301,0.0,No,,4,0.2,Yes
454,39.0,Male,Sales,0.09607930723314201,0.4,No,3.0,3,0.1,No
455,30.0,Female,Sales,0.0,0.30000000000000004,Yes,1.0,2,0.2,No
456,28.0,Female,Operations,0.43403486233099514,0.35000000000000003,No,2.0,2,0.5,No
457,34.0,Female,IT,,0.30000000000000004,Yes,1.0,3,0.1,No
458,26.0,Female,IT,0.11312686093557511,0.0,Yes,1.0,1,0.5,No
459,30.0,Male,Sales,0.07395082817667253,0.1,Yes,3.0,3,0.0,No
460,25.0,Male,HR,0.0,0.15000000000000002,Yes,1.0,3,0.30000000000000004,No
461,50.0,Male,HR,,0.6000000000000001,No,2.0,4,0.30000000000000004,No
462,35.0,Male,Finance,0.17111660640013798,0.35000000000000003,No,2.0,4,0.0,No
463,29.0,Female,IT,0.150908760895283,0.2,Yes,,1,0.30000000000000004,No
464,36.0,Female,Sales,0.0,0.35000000000000003,Yes,3.0,3,0.1,No
465,34.0,Male,HR,,0.1,No,1.0,4,0.30000000000000004,No
466,33.0,Male,Sales,0.23599591672277093,0.2,No,2.0,3,0.5,No
467,,Female,Sales,0.2845472672808746,0.25,No,3.0,4,0.4,Yes
468,,Female,IT,0.17007647777433071,0.4,No,2.0,4,0.1,No
469,30.0,Female,Operations,0.23378178152922074,0.25,No,2.0,4,0.2,No
470,30.0,Female,Finance,0.3494561852252818,0.30000000000000004,No,,2,0.0,Yes
471,32.0,Female,Operations,0.04122282052503323,0.25,Yes,3.0,2,0.0,No
472,22.0,Female,IT,0.6059354270641983,0.0,Yes,2.0,3,0.2,No
473,,Male,Sales,0.23512056094857664,0.15000000000000002,Yes,3.0,3,0.4,No
474,45.0,Male,Finance,,0.5,No,3.0,3,0.4,No
475,48.0,Male,Sales,0.2605071656881132,0.5,Yes,1.0,2,0.2,Yes
476,33.0,Female,Sales,0.21766751155662717,0.30000000000000004,Yes,1.0,3,0.2,No
477,39.0,Female,Finance,0.3494484614978624,0.45,No,4.0,3,0.1,No
478,,Female,Operations,0.22637730150986007,0.30000000000000004,No,2.0,4,0.1,No
479,59.0,Male,HR,0.32338345603332536,0.9,No,2.0,3,0.1,Yes
480,43.0,Male,IT,0.08555572862426253,0.55,No,4.0,3,0.30000000000000004,No
481,33.0,Male,Sales,0.2711440256324767,0.25,No,1.0,3,0.4,No
482,,Male,Sales,0.05115682127423482,0.15000000000000002,No,3.0,4,0.4,No
483,22.0,Female,Finance,0.6094728942222658,0.0,No,3.0,4,0.2,Yes
484,36.0,Female,Finance,0.33375256009381754,0.4,No,3.0,2,0.0,No
485,28.0,Female,Operations,0.2280263173138936,0.15000000000000002,Yes,1.0,3,0.30000000000000004,Yes
486,23.0,Female,Sales,0.07326212914844615,0.0,No,3.0,3,0.4,No
487,29.0,Female,IT,0.14955582130899153,0.15000000000000002,Yes,1.0,1,0.2,No
488,26.0,Female,IT,0.18999468350095977,0.05,Yes,2.0,3,0.30000000000000004,No
489,48.0,Male,Operations,0.3755044559470771,0.5,Yes,2.0,2,0.5,Yes
490,42.0,Female,Sales,0.0,0.4,No,4.0,4,0.2,No
491,34.0,Female,Operations,0.004780987272584469,0.30000000000000004,No,2.0,2,0.1,No
492,46.0,Female,HR,0.0353399148072866,0.45,Yes,,3,0.30000000000000004,No
493,35.0,Male,Sales,0.0,0.25,No,3.0,3,0.4,No
494,28.0,Male,Sales,,0.35000000000000003,Yes,2.0,1,0.1,Yes
495,47.0,Male,HR,0.2906284153357183,0.5,No,2.0,1,0.4,No
496,39.0,Female,Finance,0.4413904254100334,0.35000000000000003,Yes,,2,0.2,No
497,26.0,Male,Sales,0.0033443739725833588,0.0,Yes,2.0,2,0.30000000000000004,No
498,33.0,Female,Finance,0.5752979749673994,0.25,Yes,3.0,1,0.1,No
499,,Female,Sales,0.0,0.0,Yes,1.0,1,0.2,No
500,23.0,Male,Sales,0.3253980616018753,0.0,No,4.0,3,0.2,No
501,42.0,Female,Sales,0.0,0.4,No,,4,0.2,No
502,50.0,Female,Sales,0.046879163571812044,0.8,Yes,3.0,3,0.1,No
503,23.0,Male,Finance,0.2573185535518205,0.0,No,2.0,3,0.6000000000000001,No
504,39.0,Female,HR,0.0,0.30000000000000004,Yes,2.0,2,0.0,No
505,29.0,Male,Sales,0.30027277630669386,0.25,Yes,3.0,3,0.2,Yes
506,31.0,Male,Finance,0.47686936731086843,0.1,No,4.0,4,0.4,No
507,,Female,IT,,0.0,No,3.0,2,0.2,No
508,28.0,Female,Finance,0.114164414985576,0.1,No,2.0,3,0.4,Yes
509,35.0,Female,IT,0.2596627048235965,0.5,Yes,2.0,3,0.2,No
510,28.0,Female,Sales,0.13760206583962714,0.0,Yes,1.0,3,0.30000000000000004,No
511,37.0,Female,HR,0.16358339759045454,0.2,No,2.0,3,0.30000000000000004,Yes
512,34.0,Female,HR,0.0,0.35000000000000003,Yes,1.0,2,0.1,No
513,33.0,Female,Operations,,0.2,Yes,1.0,2,0.2,No
514,27.0,Female,Sales,,0.15000000000000002,Yes,2.0,3,0.2,No
515,30.0,Male,Sales,,0.1,Yes,2.0,1,0.30000000000000004,Yes
516,41.0,Female,Sales,0.0,0.45,No,2.0,3,0.1,No
517,39.0,Male,Sales,0.14752319370979644,0.55,No,,3,0.1,Yes
518,,Female,Sales,0.36113703565916216,0.0,No,2.0,4,0.30000000000000004,No
519,35.0,Male,Finance,,0.4,No,2.0,3,0.2,Yes
520,41.0,Female,Operations,0.20435566734935834,0.5,No,3.0,3,0.1,No
521,22.0,Male,IT,0.4032558085648414,0.0,No,2.0,2,0.4,Yes
522,39.0,Male,Operations,0.00043510331129070767,0.45,Yes,2.0,3,0.4,Yes
523,29.0,Female,Finance,0.248196831469555,0.15000000000000002,Yes,1.0,3,0.5,No
524,39.0,Male,Finance,0.17967707095659652,0.4,No,3.0,4,0.4,Yes
525,28.0,Female,IT,0.3838190485140192,0.15000000000000002,Yes,1.0,1,0.2,No
526,22.0,Male,Finance,0.5735807329044948,0.0,No,1.0,3,0.30000000000000004,Yes
527,22.0,Male,Sales,0.09566222595249652,0.0,Yes,1.0,1,0.2,No
528,35.0,Male,Operations,0.06102903220408151,0.30000000000000004,No,3.0,3,0.30000000000000004,No
529,,Female,Operations,0.11752037454928826,0.4,Yes,1.0,2,0.30000000000000004,No
530,27.0,Male,Operations,0.09094045392346045,0.0,No,1.0,4,0.30000000000000004,No
531,40.0,Female,HR,0.0029260054040346484,0.55,Yes,1.0,1,0.0,No
532,22.0,Male,Operations,0.16577178702594014,0.0,No,2.0,3,0.30000000000000004,No
533,34.0,Male,Finance,0.4382906361390632,0.35000000000000003,No,2.0,2,0.4,No
534,25.0,Male,Sales,0.13403627834768878,0.05,No,2.0,3,0.1,No
535,29.0,Male,IT,0.23043998213244393,0.0,No,4.0,3,0.2,Yes
536,35.0,Female,Finance,,0.35000000000000003,Yes,,2,0.4,No
537,,Female,Operations,0.16867204667191021,0.05,Yes,1.0,1,0.2,Yes
538,31.0,Female,Operations,,0.30000000000000004,No,4.0,1,0.2,No
539,43.0,Male,Sales,0.09578966745491596,0.45,Yes,1.0,2,0.1,No
540,30.0,Male,Sales,0.0096211897887174,0.05,No,3.0,4,0.30000000000000004,No
541,41.0,Male,IT,0.023581827099212582,0.6000000000000001,Yes,1.0,3,0.30000000000000004,No
542,25.0,Female,Sales,0.12018634779687115,0.05,No,4.0,4,0.2,No
543,39.0,Male,Sales,0.006364351393553513,0.5,Yes,3.0,3,0.30000000000000004,Yes
544,,Female,IT,0.2668934009760217,0.5,No,,3,0.0,Yes
545,22.0,Male,IT,0.362650886233357,0.0,Yes,1.0,2,0.30000000000000004,No
546,28.0,Male,IT,0.08492367026377817,0.30000000000000004,Yes,1.0,2,0.1,No
547,39.0,Male,Sales,0.08791017819926444,0.4,Yes,3.0,3,0.2,No
548,33.0,Male,IT,0.0,0.30000000000000004,No,2.0,3,0.1,No
549,37.0,Female,Finance,0.6108889109158153,0.4,No,4.0,4,0.2,Yes
550,30.0,Male,HR,0.0,0.15000000000000002,No,4.0,1,0.1,No
551,35.0,Female,Finance,0.24191357921390483,0.30000000000000004,No,2.0,3,0.2,No
552,33.0,Male,Sales,0.23229625128889703,0.4,Yes,2.0,3,0.0,No
553,44.0,Female,Sales,0.05006648842020167,0.5,No,1.0,2,0.30000000000000004,Yes
554,37.0,Male,Finance,0.1188990598936443,0.45,No,3.0,1,0.1,No
555,37.0,Female,Finance,0.4632048062181155,0.15000000000000002,No,2.0,4,0.2,Yes
556,31.0,Female,HR,0.21761988190420772,0.30000000000000004,Yes,1.0,2,0.30000000000000004,No
557,,Female,Sales,0.0038785984524224992,0.05,No,2.0,3,0.30000000000000004,No
558,31.0,Male,HR,0.06115518641859774,0.30000000000000004,Yes,2.0,2,0.0,No
559,38.0,Female,HR,0.07267898772828446,0.4,No,3.0,2,0.30000000000000004,No
560,31.0,Male,Sales,0.05325252598068808,0.2,Yes,2.0,1,0.1,Yes
561,,Male,HR,,0.35000000000000003,Yes,3.0,3,0.4,No
562,51.0,Male,Sales,0.05621843730972276,0.65,Yes,2.0,2,0.0,No
563,41.0,Male,HR,,0.35000000000000003,No,3.0,2,0.0,No
564,32.0,Female,Sales,0.0,0.2,No,2.0,1,0.1,No
565,,Male,IT,0.14157721088479164,0.75,No,1.0,2,0.5,Yes
566,31.0,Female,HR,0.0,0.35000000000000003,No,1.0,3,0.2,No
567,22.0,Female,HR,0.207531406606619,0.0,Yes,1.0,2,0.4,No
568,26.0,Female,Sales,0.2166351066582392,0.1,No,3.0,3,0.2,No
569,22.0,Female,Operations,0.3473553313672157,0.0,No,3.0,4,0.30000000000000004,No
570,32.0,Male,Finance,0.1097786250992821,0.2,No,,3,0.1,Yes
571,35.0,Female,Sales,0.13514077136865738,0.2,Yes,1.0,2,0.5,Yes
572,48.0,Male,Sales,0.24334633065019623,0.65,Yes,,3,0.2,No
573,37.0,Female,Operations,0.2523895281703648,0.45,No,4.0,4,0.30000000000000004,No
574,33.0,Female,Sales,0.132664029442849,0.15000000000000002,Yes,1.0,2,0.1,No
575,41.0,Female,IT,0.15885518912190227,0.65,Yes,1.0,1,0.1,No
576,22.0,Male,Sales,0.10273844755653444,0.15000000000000002,No,4.0,3,0.30000000000000004,Yes
577,36.0,Male,Finance,0.5575050815689981,0.4,No,3.0,3,0.1,No
578,41.0,Male,IT,,0.35000000000000003,No,3.0,1,0.30000000000000004,Yes
579,23.0,Male,HR,0.0,0.05,Yes,3.0,1,0.2,No
580,44.0,Male,Operations,0.11564350878638358,0.55,No,3.0,4,0.0,Yes
581,37.0,Female,Operations,0.3514566306268963,0.4,No,1.0,4,0.1,No
582,,Male,Sales,,0.35000000000000003,No,4.0,2,0.2,No
583,40.0,Female,Operations,,0.4,No,4.0,3,0.1,No
584,53.0,Female,Sales,0.013051812050816958,0.9500000000000001,No,1.0,2,0.1,No
585,36.0,Female,IT,0.4153202707938833,0.35000000000000003,No,3.0,1,0.0,No
586,36.0,Male,HR,0.34272881864301835,0.30000000000000004,No,2.0,3,0.30000000000000004,No
587,31.0,Male,IT,0.4268427848156668,0.45,Yes,3.0,2,0.30000000000000004,No
588,28.0,Male,IT,0.4545555187963343,0.2,No,2.0,4,0.2,No
589,41.0,Male,IT,0.17630051478643255,0.4,Yes,1.0,3,0.1,Yes
590,28.0,Female,Finance,0.24455380670342303,0.15000000000000002,No,3.0,2,0.5,No
591,35.0,Male,Sales,0.059123846107305755,0.35000000000000003,No,3.0,3,0.30000000000000004,No
592,,Female,Sales,0.08170673779361426,0.2,Yes,3.0,2,0.0,No
593,38.0,Female,Sales,0.24302965782600244,0.4,Yes,3.0,1,0.1,Yes
594,37.0,Female,Operations,0.3453124054647945,0.25,No,1.0,4,0.2,No
595,43.0,Male,Finance,0.43173834071163847,0.35000000000000003,No,2.0,2,0.1,No
596,30.0,Male,Sales,0.0,0.2,No,1.0,2,0.2,No
597,32.0,Female,Finance,0.03047911568470202,0.25,Yes,1.0,2,0.1,Yes
598,27.0,Male,HR,0.15968291524367723,0.15000000000000002,No,3.0,2,0.7000000000000001,No
599,31.0,Male,Operations,0.30486710683331036,0.15000000000000002,No,,3,0.30000000000000004,No
600,38.0,Male,HR,,0.25,Yes,1.0,3,0.2,No
601,41.0,Male,Finance,0.6798000069513548,0.35000000000000003,No,1.0,3,0.0,No
602,27.0,Female,HR,0.0,0.2,Yes,1.0,3,0.2,Yes
603,41.0,Male,Sales,0.0,0.4,Yes,,2,0.1,No
604,45.0,Female,Operations,0.08615689207506949,0.5,Yes,2.0,2,0.1,Yes
605,38.0,Male,IT,0.12322434724848647,0.35000000000000003,Yes,1.0,2,0.1,No
606,50.0,Female,Sales,0.1382109530178534,0.6000000000000001,No,1.0,3,0.30000000000000004,No
607,28.0,Female,IT,0.16656861823803754,0.05,Yes,2.0,2,0.6000000000000001,No
608,25.0,Female,HR,0.0,0.0,Yes,,2,0.4,No
609,22.0,Male,IT,,0.1,Yes,1.0,1,0.2,No
610,46.0,Male,Sales,0.0,0.65,No,2.0,3,0.1,Yes
611,,Male,IT,0.06623611177263405,0.55,No,1.0,4,0.1,No
612,34.0,Female,Finance,0.04225007627180827,0.4,No,2.0,2,0.1,No
613,37.0,Female,HR,,0.1,No,3.0,4,0.1,No
614,25.0,Female,IT,0.2604518123082746,0.1,Yes,1.0,3,0.2,No
615,54.0,Male,Sales,0.29926997903008007,0.7000000000000001,Yes,2.0,1,0.5,Yes
616,36.0,Female,IT,0.37287452676078464,0.45,No,4.0,3,0.2,No
617,,Male,IT,0.45441005526326966,0.25,Yes,2.0,3,0.0,No
618,40.0,Female,HR,0.16588120649771437,0.30000000000000004,No,2.0,3,0.1,No
619,38.0,Male,Finance,0.1586324883146441,0.25,Yes,1.0,3,0.4,No
620,36.0,Female,Sales,0.09207970371781621,0.30000000000000004,No,1.0,2,0.1,No
621,28.0,Male,IT,0.3232264069091317,0.2,Yes,2.0,1,0.30000000000000004,Yes
622,38.0,Male,IT,0.34043229702366157,0.4,No,1.0,1,0.1,Yes
623,50.0,Female,Finance,0.2495562074953625,0.55,No,1.0,4,0.30000000000000004,No
624,45.0,Male,HR,,0.75,No,1.0,2,0.30000000000000004,No
625,47.0,Female,Sales,0.0,0.65,Yes,1.0,3,0.9,No
626,30.0,Female,Sales,0.0,0.25,Yes,2.0,2,0.4,Yes
627,27.0,Female,Sales,0.0,0.25,Yes,,1,0.2,No
628,33.0,Male,HR,0.1318993804283322,0.1,Yes,3.0,1,0.5,Yes
629,35.0,Male,Sales,0.0,0.2,Yes,2.0,2,0.2,Yes
630,43.0,Female,Sales,0.028028119516958105,0.6000000000000001,Yes,1.0,1,0.30000000000000004,Yes
631,22.0,Male,Finance,0.4974183441100785,0.0,No,2.0,4,0.30000000000000004,No
632,47.0,Female,Sales,0.0,0.55,No,1.0,4,0.5,No
633,33.0,Male,Sales,0.018809850841950637,0.25,Yes,1.0,1,0.6000000000000001,No
634,31.0,Male,Finance,0.3476037779325383,0.05,Yes,2.0,3,0.2,Yes
635,26.0,Male,HR,0.16051064136545207,0.05,Yes,,2,0.6000000000000001,No
636,22.0,Male,Sales,0.019391704974209167,0.05,Yes,2.0,3,0.30000000000000004,No
637,41.0,Male,IT,0.35326140826722036,0.5,No,4.0,1,0.0,No
638,35.0,Female,Sales,0.14564504065898837,0.4,Yes,2.0,2,0.1,No
639,24.0,Female,Sales,0.20929627832194303,0.15000000000000002,No,2.0,2,0.30000000000000004,No
640,24.0,Male,Sales,0.06778343183231272,0.05,Yes,3.0,3,0.30000000000000004,No
641,32.0,Female,Finance,,0.25,No,3.0,2,0.1,No
642,48.0,Female,IT,,0.65,No,2.0,3,0.2,No
643,,Female,IT,0.2791393707994187,0.15000000000000002,Yes,1.0,3,0.0,No
644,22.0,Female,Sales,0.03354157360647869,0.0,Yes,1.0,2,0.2,No
645,33.0,Female,Sales,0.01129595135081557,0.2,Yes,3.0,2,0.1,No
646,32.0,Male,Sales,0.025300356450020434,0.2,Yes,1.0,2,0.30000000000000004,No
647,22.0,Male,IT,0.12609886113639207,0.0,Yes,2.0,2,0.30000000000000004,Yes
648,34.0,Male,Operations,0.2084016132292003,0.30000000000000004,No,3.0,3,0.1,No
649,33.0,Female,Operations,0.0,0.25,No,3.0,3,0.30000000000000004,No
650,40.0,Male,Finance,0.38930418226966884,0.45,No,1.0,4,0.2,No
651,49.0,Female,Finance,0.4566229031689167,0.7000000000000001,No,1.0,2,0.4,Yes
652,44.0,Male,Sales,0.009939149900814459,0.65,No,3.0,2,0.0,No
653,32.0,Female,Sales,0.29991619755749993,0.2,No,2.0,2,0.4,No
654,26.0,Male,Operations,0.18271507040821194,0.2,Yes,1.0,2,0.30000000000000004,No
655,55.0,Male,IT,0.0,0.8500000000000001,Yes,3.0,1,0.2,Yes
656,35.0,Male,Finance,0.2840091809373258,0.4,No,3.0,4,0.2,Yes
657,35.0,Male,Sales,0.08449629067990683,0.45,No,3.0,3,0.30000000000000004,No
658,34.0,Male,Sales,0.12925271649929787,0.35000000000000003,Yes,2.0,3,0.1,Yes
659,36.0,Female,Sales,0.04741210076374791,0.35000000000000003,Yes,1.0,2,0.2,No
660,33.0,Male,Operations,0.03697991959599756,0.25,No,4.0,2,0.1,No
661,30.0,Male,Finance,0.137357481138014,0.15000000000000002,No,4.0,2,0.1,Yes
662,30.0,Female,Sales,0.001513850574194786,0.1,Yes,2.0,2,0.1,Yes
663,34.0,Male,Finance,,0.35000000000000003,No,3.0,1,0.1,No
